"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"PA"	18676772	9	"telomerase"	89	99	"Genes & Molecular Sequences"	"GRN163L"	65	72	"Chemicals & Drugs"	"The treatment of adenocarcinoma cells with telomerase inhibitor, GRN163L, led to loss of telomerase activity, reduction in telomere length, and growth arrest through induction of both the senescence and apoptosis."
"PA"	17805244	2	"PPARgamma"	230	239	"Genes & Molecular Sequences"	"NSAID"	192	197	"Chemicals & Drugs"	"The fact that NSAIDs delay the onset of and reduce the risk of developing Alzheimer's disease (AD), while also binding to and activating PPARgamma, led to the hypothesis that one dimension of NSAID protection in AD is mediated by PPARgamma."
"PA"	17805244	2	"PPARgamma"	230	239	"Genes & Molecular Sequences"	"NSAIDs"	14	20	"Chemicals & Drugs"	"The fact that NSAIDs delay the onset of and reduce the risk of developing Alzheimer's disease (AD), while also binding to and activating PPARgamma, led to the hypothesis that one dimension of NSAID protection in AD is mediated by PPARgamma."
"FA"	17893038	0	"RAGE"	25	29	"Genes & Molecular Sequences"	"statins"	80	87	"Chemicals & Drugs"	"Decreased plasma soluble RAGE in patients with hypercholesterolemia: effects of statins."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"imatinib"	24	32	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"SA"	18202009	3	"CXCR4"	79	84	"Genes & Molecular Sequences"	"INNO-406"	57	65	"Chemicals & Drugs"	"We proposed that tyrosine kinase inhibitors, imatinib or INNO-406, may restore CXCR4 expression and cause the migration of CML cells to bone marrow microenvironment niches, which in turn results in acquisition of stroma-mediated chemoresistance of CML progenitor cells."
"PA"	18202009	5	"CXCR4"	17	22	"Genes & Molecular Sequences"	"imatinib"	115	123	"Chemicals & Drugs"	"This increase in CXCR4 levels on CML progenitor cells was likewise found in samples from CML patients treated with imatinib or IFN-alpha."
"PA"	18202009	0	"CXCR4"	0	5	"Genes & Molecular Sequences"	"imatinib"	23	31	"Chemicals & Drugs"	"CXCR4 up-regulation by imatinib induces chronic myelogenous leukemia (CML) cell migration to bone marrow stroma and promotes survival of quiescent CML cells."
"FA"	18202009	5	"CXCR4"	17	22	"Genes & Molecular Sequences"	"IFN-alpha"	127	136	"Chemicals & Drugs"	"This increase in CXCR4 levels on CML progenitor cells was likewise found in samples from CML patients treated with imatinib or IFN-alpha."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"INNO-406"	34	42	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"PA"	18202009	9	"CXCR4"	61	66	"Genes & Molecular Sequences"	"imatinib"	70	78	"Chemicals & Drugs"	"Altogether, these findings suggest that the up-regulation of CXCR4 by imatinib promotes migration of CML cells to bone marrow stroma, causing the G0-G1 cell cycle arrest and hence ensuring the survival of quiescent CML progenitor cells."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"IFN-alpha"	47	56	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"SA"	18202009	3	"CXCR4"	79	84	"Genes & Molecular Sequences"	"imatinib"	45	53	"Chemicals & Drugs"	"We proposed that tyrosine kinase inhibitors, imatinib or INNO-406, may restore CXCR4 expression and cause the migration of CML cells to bone marrow microenvironment niches, which in turn results in acquisition of stroma-mediated chemoresistance of CML progenitor cells."
"PA"	18348297	13	"adiponectin"	106	117	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"PA"	18348297	13	"HDL cholesterol"	85	100	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"NA"	18348297	13	"C-reactive protein"	179	197	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"PA"	18497344	5	"insulin-like growth factor binding protein 5"	63	107	"Genes & Molecular Sequences"	"progesterone"	41	53	"Chemicals & Drugs"	"Also upregulated were genes inhibited by progesterone, such as insulin-like growth factor binding protein 5."
"PA"	18524848	6	"GLI"	32	35	"Genes & Molecular Sequences"	"doxorubicin"	270	281	"Chemicals & Drugs"	"Furthermore, down-regulation of GLI transcription factors using antisense oligonucleotides not only resulted in significantly (P < 0.001) decreased proliferation of the MCL cells but also significantly (P < 0.05) increased their susceptibility to chemotherapeutic drug, doxorubicin."
"PA"	18155663	6	"SOD"	92	95	"Genes & Molecular Sequences"	"RZG"	0	3	"Chemicals & Drugs"	"RZG treatment led to a limitation of oxidative stress exemplified by an increase of GPx and SOD expression."
"NA"	18155663	2	"PDX-1"	93	98	"Genes & Molecular Sequences"	"RZG"	21	24	"Chemicals & Drugs"	"We demonstrated that RZG beneficial effects on insulin secretion and apoptosis did not imply PDX-1 or insulin gene modulation."
"NA"	18155663	2	"insulin"	102	109	"Genes & Molecular Sequences"	"RZG"	21	24	"Chemicals & Drugs"	"We demonstrated that RZG beneficial effects on insulin secretion and apoptosis did not imply PDX-1 or insulin gene modulation."
"PA"	18155663	6	"GPx"	84	87	"Genes & Molecular Sequences"	"RZG"	0	3	"Chemicals & Drugs"	"RZG treatment led to a limitation of oxidative stress exemplified by an increase of GPx and SOD expression."
"PA"	17535976	7	"PPARgamma"	184	193	"Genes & Molecular Sequences"	"bisphenol A diglycidyl ether"	58	86	"Chemicals & Drugs"	"The apoptotic effects by the agonists were antagonized by bisphenol A diglycidyl ether, a PPARgamma antagonist, and by knockdown of PPARgamma expression, indicating the involvement of PPARgamma in these actions."
"PA"	19047160	6	"p53/56 Lyn"	27	37	"Genes & Molecular Sequences"	"nilotinib"	194	203	"Chemicals & Drugs"	"Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"nilotinib"	15	24	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"SA"	19047160	0	"Pgp"	61	64	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"SA"	19047160	0	"Src kinase"	69	79	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"PA"	19047160	9	"p53/56 Lyn"	182	192	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"PP1"	27	30	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"PP2"	35	38	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"PSC833"	117	123	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"PA"	19047160	6	"Lyn"	131	134	"Genes & Molecular Sequences"	"nilotinib"	194	203	"Chemicals & Drugs"	"Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib."
"PA"	19047160	9	"Lyn"	115	118	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"verapamil"	104	113	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"PA"	19047160	10	"Lyn"	126	129	"Genes & Molecular Sequences"	"imatinib"	61	69	"Chemicals & Drugs"	"Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance."
"PA"	19047160	7	"Lyn mRNA"	75	83	"Genes & Molecular Sequences"	"nilotinib"	21	30	"Chemicals & Drugs"	"Moreover, failure of nilotinib treatment was accompanied by an increase of Lyn mRNA expression in patients with resistant CML."
"PA"	19047160	9	"Bcr-Abl"	149	156	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"Src kinase inhibitors"	4	25	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"PA"	19047160	10	"Lyn"	126	129	"Genes & Molecular Sequences"	"nilotinib"	133	142	"Chemicals & Drugs"	"Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance."
"SA"	19047160	0	"BCR-ABL"	52	59	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"FA"	18234154	0	"ABCC1"	85	90	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	0	"ABCB1"	30	35	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	0	"P-glycoprotein"	14	28	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"PA"	18234154	7	"Pgp"	143	146	"Genes & Molecular Sequences"	"CBT-1"	114	119	"Chemicals & Drugs"	"CBT-1 was found to compete [(125)I]-IAAP labeling of Pgp with an IC(50) of 0.14 microM, and low concentrations of CBT-1 (<1 microM) stimulated Pgp-mediated ATP hydrolysis."
"NA"	18234154	9	"ABCG2"	56	61	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 at 25 microM did not have a significant effect on ABCG2-mediated pheophorbide a transport."
"PA"	18234154	6	"Pgp"	43	46	"Genes & Molecular Sequences"	"paclitaxel"	83	93	"Chemicals & Drugs"	"Additionally, 1 microM completely reversed Pgp-mediated resistance to vinblastine, paclitaxel and depsipeptide in SW620 Ad20 cells."
"PA"	18234154	8	"MRP1"	78	82	"Genes & Molecular Sequences"	"CBT-1"	40	45	"Chemicals & Drugs"	"In MRP1-overexpressing cells, 10 microM CBT-1 was found to completely inhibit MRP1-mediated calcein transport."
"PA"	18234154	11	"Pgp"	131	134	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"FA"	18234154	11	"ABC transporters"	29	45	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"FA"	18234154	0	"multidrug resistance-associated protein"	42	81	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	3	"Pgp"	78	81	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is a bisbenzylisoquinoline plant alkyloid currently in development as a Pgp inhibitor."
"PA"	18234154	6	"Pgp"	43	46	"Genes & Molecular Sequences"	"vinblastine"	70	81	"Chemicals & Drugs"	"Additionally, 1 microM completely reversed Pgp-mediated resistance to vinblastine, paclitaxel and depsipeptide in SW620 Ad20 cells."
"PA"	18234154	11	"MRP1"	142	146	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"PA"	17304149	1	"P-glycoprotein"	68	82	"Genes & Molecular Sequences"	"paroxetine"	39	49	"Chemicals & Drugs"	"A recent in vitro study has shown that paroxetine is a substrate of P-glycoprotein."
"SA"	17304149	9	"P-glycoprotein"	138	152	"Genes & Molecular Sequences"	"paroxetine"	180	190	"Chemicals & Drugs"	"The present study demonstrated that the bioavailability of paroxetine was increased by itraconazole, suggesting a possible involvement of P-glycoprotein in the pharmacokinetics of paroxetine."
"FA"	17304149	2	"P-glycoprotein"	72	86	"Genes & Molecular Sequences"	"paroxetine"	114	124	"Chemicals & Drugs"	"However, there was no in vivo information indicating the involvement of P-glycoprotein on the pharmacokinetics of paroxetine."
"PA"	18165569	10	"CYP2D6"	55	61	"Genes & Molecular Sequences"	"epidural infusion of ropivacaine"	13	45	"Chemicals & Drugs"	"A continuous epidural infusion of ropivacaine inhibits CYP2D6 activity in patients who are extensive metabolizers resulting in a twofold increase in the MR for debrisoquine hydroxylation."
"PA"	18165569	1	"CYP2D6"	66	72	"Genes & Molecular Sequences"	"Ropivacaine"	0	11	"Chemicals & Drugs"	"Ropivacaine and one of its metabolites, pipecoloxylidide, inhibit CYP2D6 in."
"PA"	18165569	6	"CYP2D6"	51	57	"Genes & Molecular Sequences"	"debrisoquine"	24	36	"Chemicals & Drugs"	"Patients received 10 mg debrisoquine (a marker for CYP2D6 activity) before surgery and after 40 h epidural infusion."
"PA"	18165569	1	"CYP2D6"	66	72	"Genes & Molecular Sequences"	"pipecoloxylidide"	40	56	"Chemicals & Drugs"	"Ropivacaine and one of its metabolites, pipecoloxylidide, inhibit CYP2D6 in."
"PA"	18165569	10	"CYP2D6"	55	61	"Genes & Molecular Sequences"	"debrisoquine"	160	172	"Chemicals & Drugs"	"A continuous epidural infusion of ropivacaine inhibits CYP2D6 activity in patients who are extensive metabolizers resulting in a twofold increase in the MR for debrisoquine hydroxylation."
"SA"	17241106	16	"LRP5"	19	23	"Genes & Molecular Sequences"	"osteoporosis"	80	92	"Diseases & Disorders"	"Our work supported LRP5 genetic variants as possible susceptibility factors for osteoporosis and fractures in humans."
"SA"	17241106	17	"rs491347"	20	28	"SNP & Sequence variations"	"osteoporosis"	108	120	"Diseases & Disorders"	"Especially, the SNP rs491347 and its strongly associated SNPs (e.g., rs1784235) could be important to human osteoporosis phenotypes."
"SA"	17241106	17	"rs1784235"	69	78	"SNP & Sequence variations"	"osteoporosis"	108	120	"Diseases & Disorders"	"Especially, the SNP rs491347 and its strongly associated SNPs (e.g., rs1784235) could be important to human osteoporosis phenotypes."
"FA"	18697826	0	"fetal haemoglobin"	93	110	"Genes & Molecular Sequences"	"beta-thalassaemia"	132	149	"Diseases & Disorders"	"The HBS1L-MYB intergenic region on chromosome 6q23 is a quantitative trait locus controlling fetal haemoglobin level in carriers of beta-thalassaemia."
"PA"	18697826	1	"HbF"	19	22	"Genes & Molecular Sequences"	"HBB disorders"	64	77	"Diseases & Disorders"	"Fetal haemoglobin (HbF) level modifies the clinical severity of HBB disorders."
"PA"	18697826	1	"Fetal haemoglobin"	0	17	"Genes & Molecular Sequences"	"HBB disorders"	64	77	"Diseases & Disorders"	"Fetal haemoglobin (HbF) level modifies the clinical severity of HBB disorders."
"FA"	18697826	0	"HBS1L-MYB"	4	13	"Genes & Molecular Sequences"	"beta-thalassaemia"	132	149	"Diseases & Disorders"	"The HBS1L-MYB intergenic region on chromosome 6q23 is a quantitative trait locus controlling fetal haemoglobin level in carriers of beta-thalassaemia."
"FA"	18697826	0	"6q23"	46	50	"Genes & Molecular Sequences"	"beta-thalassaemia"	132	149	"Diseases & Disorders"	"The HBS1L-MYB intergenic region on chromosome 6q23 is a quantitative trait locus controlling fetal haemoglobin level in carriers of beta-thalassaemia."
"FA"	18697826	7	"HbF"	87	90	"Genes & Molecular Sequences"	"HBB disorders"	196	209	"Diseases & Disorders"	"Functional studies to unravel the biological significance of this region in regulating HbF production is clearly indicated, which may lead to new strategies to modify the disease course of severe HBB disorders."
"PA"	18322311	0	"TNFalpha gene polymorphisms"	16	43	"Genes & Molecular Sequences"	"multiple sclerosis"	69	87	"Diseases & Disorders"	"IL-1, IL-1R and TNFalpha gene polymorphisms in Iranian patients with multiple sclerosis."
"FA"	18322311	7	"IL-1alpha TT -889"	35	52	"SNP & Sequence variations"	"multiple sclerosis"	406	424	"Diseases & Disorders"	"On the other hand the frequency of IL-1alpha TT -889 genotype (p=0.028), IL-1R C pst1 1970 allele (p=0.0001) and CC genotype (p=0.00006), TNFalpha G -308 allele (p=0.0002) and GG genotype (p=0.000001) decreased significantly in the patients versus normal subjects.These results suggest that polymorphic variations of these pro-inflammatory cytokines may play an important role in susceptibility of Iranian multiple sclerosis patients."
"PA"	18322311	7	"TNFalpha G -308 allele"	138	160	"Genes & Molecular Sequences"	"multiple sclerosis"	406	424	"Diseases & Disorders"	"On the other hand the frequency of IL-1alpha TT -889 genotype (p=0.028), IL-1R C pst1 1970 allele (p=0.0001) and CC genotype (p=0.00006), TNFalpha G -308 allele (p=0.0002) and GG genotype (p=0.000001) decreased significantly in the patients versus normal subjects.These results suggest that polymorphic variations of these pro-inflammatory cytokines may play an important role in susceptibility of Iranian multiple sclerosis patients."
"PA"	18322311	0	"IL-1"	0	4	"Genes & Molecular Sequences"	"multiple sclerosis"	69	87	"Diseases & Disorders"	"IL-1, IL-1R and TNFalpha gene polymorphisms in Iranian patients with multiple sclerosis."
"PA"	18347176	0	"T393C polymorphism of the GNAS1"	127	158	"SNP & Sequence variations"	"oropharyngeal"	37	50	"Diseases & Disorders"	"Overall and relapse-free survival in oropharyngeal and hypopharyngeal squamous cell carcinoma are associated with genotypes of T393C polymorphism of the GNAS1 gene."
"PA"	18347176	0	"T393C polymorphism of the GNAS1"	127	158	"SNP & Sequence variations"	"hypopharyngeal squamous cell carcinoma"	55	93	"Diseases & Disorders"	"Overall and relapse-free survival in oropharyngeal and hypopharyngeal squamous cell carcinoma are associated with genotypes of T393C polymorphism of the GNAS1 gene."
"FA"	18347176	9	"T393C"	4	9	"SNP & Sequence variations"	"hypopharyngeal cancer"	130	151	"Diseases & Disorders"	"The T393C SNP could be considered as a genetic marker to predict the clinical course of patients suffering from oropharyngeal and hypopharyngeal cancer."
"PA"	18347176	9	"T393C"	4	9	"SNP & Sequence variations"	"oropharyngeal"	112	125	"Diseases & Disorders"	"The T393C SNP could be considered as a genetic marker to predict the clinical course of patients suffering from oropharyngeal and hypopharyngeal cancer."
"FA"	18347176	3	"T393C"	28	33	"SNP & Sequence variations"	"oropharyngeal"	121	134	"Diseases & Disorders"	"The prognostic value of the T393C SNP was evaluated in an unselected series of patients treated with curative intent for oropharyngeal and hypopharyngeal squamous cell carcinomas, including all tumor stages with different therapeutic regimens."
"FA"	17430902	3	"Wnt"	69	72	"Genes & Molecular Sequences"	"colon cancer"	25	37	"Diseases & Disorders"	"However, the majority of colon cancer cells have deregulation of the Wnt/beta-catenin pathway."
"FA"	17430902	0	"Kr\FCppel-like factor 5"	87	108	"Genes & Molecular Sequences"	"colon cancer"	51	63	"Diseases & Disorders"	"Lysophosphatidic acid facilitates proliferation of colon cancer cells via induction of Kr\FCppel-like factor 5."
"PA"	17430902	2	"beta-catenin"	99	111	"Genes & Molecular Sequences"	"colon cancer"	57	69	"Diseases & Disorders"	"A recent study showed that LPA-mediated proliferation of colon cancer cells requires activation of beta-catenin."
"PA"	18930278	6	"CYP3A5 A6986G genotype *3/*3"	29	57	"Genes & Molecular Sequences"	"leukocytopenia"	211	225	"Diseases & Disorders"	"On multivariate analysis the CYP3A5 A6986G genotype *3/*3 (OR 8.205, 95% CI 1.616-41.667, p = 0.011) and smaller number of treatment cycles (OR 0.156, 95% CI 0.037-0.659, p = 0.011) were independent factors for leukocytopenia (grade 3 or greater) throughout the period of chemotherapy."
"PA"	18930278	8	"A6986G polymorphism of CYP3A5"	4	33	"Genes & Molecular Sequences"	"leukocytopenia"	151	165	"Diseases & Disorders"	"The A6986G polymorphism of CYP3A5, which is involved in the metabolism of vinblastine and doxorubicin, might be a genetic predictor of the severity of leukocytopenia induced by chemotherapy with methotrexate, vinblastine, doxorubicin and cisplatin."
"SA"	17593927	11	"XRCC1"	0	5	"Genes & Molecular Sequences"	"gastric cancer"	61	75	"Diseases & Disorders"	"XRCC1 genotyping might make tailor chemotherapy possible for gastric cancer patients treated with oxaliplatin-based chemotherapy."
"PA"	17593927	0	"Polymorphism of XRCC1"	0	21	"Genes & Molecular Sequences"	"gastric cancer"	51	65	"Diseases & Disorders"	"Polymorphism of XRCC1 predicts overall survival of gastric cancer patients receiving oxaliplatin-based chemotherapy in Chinese population."
"PA"	19097922	1	"CYP4F2"	45	51	"Genes & Molecular Sequences"	"myocardial infarction"	61	82	"Diseases & Disorders"	"This study assessed associations between the CYP4F2 gene and myocardial infarction (MI), using a haplotype-based case-control study of 234 MI patients and 248 controls genotyped for 5 single-nucleotide polymorphisms (rs3093105, rs3093135, rs1558139, rs2108622, rs3093200)."
"PA"	19097922	0	"CYP4F2"	19	25	"Genes & Molecular Sequences"	"myocardial infarction"	47	68	"Diseases & Disorders"	"A haplotype of the CYP4F2 gene associated with myocardial infarction in Japanese men."
"PA"	19097922	2	"rs2108622"	31	40	"SNP & Sequence variations"	"MI"	170	172	"Diseases & Disorders"	"For men, G allele frequency of rs2108622 and frequency of the T-C-G haplotype were significantly higher, and frequency of the T-C-A haplotype was significantly lower for MI patients than for controls (P=0.006, P=0.001 and P=0.002, respectively)."
"FA"	19097922	1	"CYP4F2"	45	51	"Genes & Molecular Sequences"	"MI"	139	141	"Diseases & Disorders"	"This study assessed associations between the CYP4F2 gene and myocardial infarction (MI), using a haplotype-based case-control study of 234 MI patients and 248 controls genotyped for 5 single-nucleotide polymorphisms (rs3093105, rs3093135, rs1558139, rs2108622, rs3093200)."
"PA"	17631643	6	"ALDH2 Ex1+82A>G"	19	34	"Genes & Molecular Sequences"	"stomach cancer"	78	92	"Diseases & Disorders"	"When stratified by ALDH2 Ex1+82A>G polymorphism, alcohol-related increases in stomach cancer risk were restricted to individuals with the AG/GG genotypes, with a more than 2-fold risk among daily drinkers (OR=2.63, 95% CI=1.00-6.88) and 3-fold risk (OR=3.66, 95% CI=1.19-11.24) among those with 40 or more drink-years."
"PA"	19035720	1	"COL1A2"	4	10	"Genes & Molecular Sequences"	"IAs"	96	99	"Diseases & Disorders"	"The COL1A2 gene at 7q22.1 has been shown to be associated with familial intracranial aneurysms (IAs) in the Japanese population."
"PA"	19035720	1	"COL1A2"	4	10	"Genes & Molecular Sequences"	"intracranial aneurysms"	72	94	"Diseases & Disorders"	"The COL1A2 gene at 7q22.1 has been shown to be associated with familial intracranial aneurysms (IAs) in the Japanese population."
"SA"	19035720	6	"rs42524"	4	11	"SNP & Sequence variations"	"IAs"	79	82	"Diseases & Disorders"	"The rs42524 polymorphism of COL1A2 could be a genetic risk factor for sporadic IAs among individuals of Chinese Han ethnicity."
"FA"	19035720	2	"COL1A2"	115	121	"Genes & Molecular Sequences"	"IAs"	153	156	"Diseases & Disorders"	"In the present study, the authors investigated the correlation between the presence of the rs42524 polymorphism in COL1A2 and the occurrence of sporadic IAs in Chinese patients."
"PA"	19035720	7	"COL1A2"	59	65	"Genes & Molecular Sequences"	"IAs"	70	73	"Diseases & Disorders"	"This study is the first to confirm the association between COL1A2 and IAs."
"FA"	19035720	6	"COL1A2"	28	34	"Genes & Molecular Sequences"	"IAs"	79	82	"Diseases & Disorders"	"The rs42524 polymorphism of COL1A2 could be a genetic risk factor for sporadic IAs among individuals of Chinese Han ethnicity."
"FA"	17548585	6	"TLR"	133	136	"Genes & Molecular Sequences"	"leprosy"	74	81	"Diseases & Disorders"	"Surprisingly, the 602S allele is associated with a decreased incidence of leprosy, suggesting that Mycobacterium leprae subverts the TLR system as a mechanism of immune evasion."
"PA"	17548585	0	"TLR1"	97	101	"Genes & Molecular Sequences"	"leprosy"	123	130	"Diseases & Disorders"	"Cutting edge: A common polymorphism impairs cell surface trafficking and functional responses of TLR1 but protects against leprosy."
"PA"	17548585	6	"602S"	18	22	"SNP & Sequence variations"	"leprosy"	74	81	"Diseases & Disorders"	"Surprisingly, the 602S allele is associated with a decreased incidence of leprosy, suggesting that Mycobacterium leprae subverts the TLR system as a mechanism of immune evasion."
"PA"	17186014	10	"TRAIL"	64	69	"Genes & Molecular Sequences"	"prostate cancer"	138	153	"Diseases & Disorders"	"These results suggest that combination of HDACi with adenoviral TRAIL gene therapy may be a new therapeutic approach for the treatment of prostate cancer that warrants further investigation."
"PA"	17433748	0	"ALDH7A1"	85	92	"Genes & Molecular Sequences"	"pyridoxine dependent seizures"	43	72	"Diseases & Disorders"	"Allelic and non-allelic heterogeneities in pyridoxine dependent seizures revealed by ALDH7A1 mutational analysis."
"FA"	17433748	2	"ALDH7A1"	48	55	"Genes & Molecular Sequences"	"PDS"	88	91	"Diseases & Disorders"	"Recently, mutations have been identified in the ALDH7A1 gene in Caucasian families with PDS."
"PA"	19110417	1	"Cytochrome P450 1A1"	0	19	"Genes & Molecular Sequences"	"hepatocellular carcinoma"	90	114	"Diseases & Disorders"	"Cytochrome P450 1A1 is a major enzyme in the bioactivation of exogenous procarcinogens of hepatocellular carcinoma (HCC)."
"SA"	19110417	2	"CYP1A1"	56	62	"Genes & Molecular Sequences"	"HCC"	70	73	"Diseases & Disorders"	"However, the contribution of common genetic variants in CYP1A1 to the HCC risk in Chinese populations has not been thoroughly investigated."
"PA"	19110417	1	"Cytochrome P450 1A1"	0	19	"Genes & Molecular Sequences"	"HCC"	116	119	"Diseases & Disorders"	"Cytochrome P450 1A1 is a major enzyme in the bioactivation of exogenous procarcinogens of hepatocellular carcinoma (HCC)."
